query_file,join_count,bytes_read,target_tables,n_tables,query_hash,gen_status,sql
q24.sql,5,42833358,customer|promotion|store|store_returns|store_sales|time_dim,6,247f2a07,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_cdemo_sk"" FROM ""store_sales"" LEFT JOIN ""store"" ON ""store_sales"".""ss_store_sk"" = ""store"".""s_store_sk"" LEFT JOIN ""store_returns"" ON ""store"".""s_store_sk"" = ""store_returns"".""sr_store_sk"" LEFT JOIN ""customer"" ON ""store_sales"".""ss_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""time_dim"" ON ""store_sales"".""ss_sold_time_sk"" = ""time_dim"".""t_time_sk"" LEFT JOIN ""promotion"" ON ""store_sales"".""ss_promo_sk"" = ""promotion"".""p_promo_sk"" WHERE ""customer"".""c_email_address"" BETWEEN 'Albert.Pierce@99v1bsAFZbCLBZEV3.org' AND 'Zulma.Carter@MfvjVN43Udd95KeZ.com' AND ""time_dim"".""t_time"" BETWEEN 863 AND 86399 AND ""store_sales"".""ss_list_price"" BETWEEN 2.85 AND 200.0 AND ""store_returns"".""sr_return_time_sk"" BETWEEN 29119 AND 61199 AND ""store"".""s_company_name"" BETWEEN 'Unknown' AND 'Unknown' AND ""promotion"".""p_end_date_sk"" BETWEEN 2450144 AND 2450955;"
q25.sql,7,62126010,catalog_returns|customer|customer_demographics|item|store_sales|time_dim|web_returns|web_sales,8,50c48495,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_list_price"" FROM ""store_sales"" LEFT JOIN ""time_dim"" ON ""store_sales"".""ss_sold_time_sk"" = ""time_dim"".""t_time_sk"" LEFT JOIN ""customer"" ON ""store_sales"".""ss_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""catalog_returns"" ON ""customer"".""c_customer_sk"" = ""catalog_returns"".""cr_refunded_customer_sk"" LEFT JOIN ""customer_demographics"" ON ""store_sales"".""ss_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""web_returns"" ON ""customer"".""c_customer_sk"" = ""web_returns"".""wr_refunded_customer_sk"" LEFT JOIN ""item"" ON ""catalog_returns"".""cr_item_sk"" = ""item"".""i_item_sk"" LEFT JOIN ""web_sales"" ON ""customer"".""c_customer_sk"" = ""web_sales"".""ws_bill_customer_sk"" WHERE ""customer"".""c_birth_country"" BETWEEN 'ALBANIA' AND 'ZIMBABWE' AND ""item"".""i_manager_id"" BETWEEN 1 AND 100 AND ""time_dim"".""t_time"" BETWEEN 863 AND 86399 AND ""web_returns"".""wr_return_amt"" BETWEEN 0.55 AND 21564.8 AND ""catalog_returns"".""cr_fee"" BETWEEN 1.45 AND 100.0 AND ""store_sales"".""ss_ext_list_price"" BETWEEN 46.0 AND 19984.0 AND ""web_sales"".""ws_ext_discount_amt"" BETWEEN 0.1 AND 29317.0 AND ""customer_demographics"".""cd_dep_employed_count"" BETWEEN 0 AND 6;"
q26.sql,4,33626452,catalog_page|catalog_sales|customer|customer_address|household_demographics,5,b0827fa3,ok,"SELECT DISTINCT ON(""catalog_sales"".""cs_sold_date_sk"") ""catalog_sales"".""cs_warehouse_sk"" FROM ""catalog_sales"" LEFT JOIN ""household_demographics"" ON ""catalog_sales"".""cs_bill_hdemo_sk"" = ""household_demographics"".""hd_demo_sk"" LEFT JOIN ""customer_address"" ON ""catalog_sales"".""cs_bill_addr_sk"" = ""customer_address"".""ca_address_sk"" LEFT JOIN ""customer"" ON ""customer_address"".""ca_address_sk"" = ""customer"".""c_current_addr_sk"" LEFT JOIN ""catalog_page"" ON ""catalog_sales"".""cs_catalog_page_sk"" = ""catalog_page"".""cp_catalog_page_sk"" WHERE ""catalog_sales"".""cs_order_number"" BETWEEN 1611 AND 160000 AND ""customer"".""c_login"" BETWEEN '' AND '' AND ""household_demographics"".""hd_buy_potential"" BETWEEN '0-500' AND 'Unknown' AND ""catalog_page"".""cp_department"" BETWEEN 'DEPARTMENT' AND 'DEPARTMENT' AND ""customer_address"".""ca_street_type"" BETWEEN 'Ave' AND 'Wy';"
q27.sql,4,50881512,customer_demographics|household_demographics|store_sales|time_dim|web_sales,5,dd1cb225,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_quantity"" FROM ""store_sales"" LEFT JOIN ""customer_demographics"" ON ""store_sales"".""ss_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""time_dim"" ON ""store_sales"".""ss_sold_time_sk"" = ""time_dim"".""t_time_sk"" LEFT JOIN ""web_sales"" ON ""customer_demographics"".""cd_demo_sk"" = ""web_sales"".""ws_bill_cdemo_sk"" LEFT JOIN ""household_demographics"" ON ""store_sales"".""ss_hdemo_sk"" = ""household_demographics"".""hd_demo_sk"" WHERE ""household_demographics"".""hd_buy_potential"" BETWEEN '0-500' AND 'Unknown' AND ""store_sales"".""ss_sales_price"" BETWEEN 0.01 AND 199.56 AND ""web_sales"".""ws_quantity"" BETWEEN 2 AND 100 AND ""time_dim"".""t_shift"" BETWEEN 'first' AND 'third' AND ""customer_demographics"".""cd_purchase_estimate"" BETWEEN 500 AND 10000;"
q28.sql,2,8000,call_center,1,a2417bd3,ok,"SELECT DISTINCT ON(""call_center"".""cc_call_center_sk"") ""call_center"".""cc_class"" FROM ""call_center"" WHERE ""call_center"".""cc_open_date_sk"" BETWEEN 2450956 AND 2451136;"
q29.sql,7,62126010,customer_address|date_dim|household_demographics|promotion|store|store_sales|time_dim|web_sales,8,de96deff,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_list_price"" FROM ""store_sales"" LEFT JOIN ""promotion"" ON ""store_sales"".""ss_promo_sk"" = ""promotion"".""p_promo_sk"" LEFT JOIN ""store"" ON ""store_sales"".""ss_store_sk"" = ""store"".""s_store_sk"" LEFT JOIN ""web_sales"" ON ""promotion"".""p_promo_sk"" = ""web_sales"".""ws_promo_sk"" LEFT JOIN ""customer_address"" ON ""store_sales"".""ss_addr_sk"" = ""customer_address"".""ca_address_sk"" LEFT JOIN ""time_dim"" ON ""store_sales"".""ss_sold_time_sk"" = ""time_dim"".""t_time_sk"" LEFT JOIN ""date_dim"" ON ""web_sales"".""ws_sold_date_sk"" = ""date_dim"".""d_date_sk"" LEFT JOIN ""household_demographics"" ON ""store_sales"".""ss_hdemo_sk"" = ""household_demographics"".""hd_demo_sk"" WHERE ""household_demographics"".""hd_dep_count"" BETWEEN 0 AND 9 AND ""date_dim"".""d_date"" BETWEEN '1902-01-02T11:31:12' AND '2100-01-01' AND ""customer_address"".""ca_location_type"" BETWEEN 'apartment' AND 'single family' AND ""promotion"".""p_purpose"" BETWEEN 'Unknown' AND 'Unknown' AND ""store_sales"".""ss_ticket_number"" BETWEEN 2400 AND 240000 AND ""web_sales"".""ws_quantity"" BETWEEN 2 AND 100 AND ""store"".""s_gmt_offset"" BETWEEN -5.0 AND -5.0 AND ""time_dim"".""t_shift"" BETWEEN 'first' AND 'third';"
q30.sql,2,2856847,date_dim|web_page|web_returns,3,33ee1191,ok,"SELECT DISTINCT ON(""web_returns"".""wr_returned_date_sk"") ""web_returns"".""wr_refunded_addr_sk"" FROM ""web_returns"" LEFT JOIN ""date_dim"" ON ""web_returns"".""wr_returned_date_sk"" = ""date_dim"".""d_date_sk"" LEFT JOIN ""web_page"" ON ""web_returns"".""wr_web_page_sk"" = ""web_page"".""wp_web_page_sk"" WHERE ""date_dim"".""d_date"" BETWEEN '1902-01-02T11:31:12' AND '2100-01-01' AND ""web_page"".""wp_link_count"" BETWEEN 2 AND 25 AND ""web_returns"".""wr_returning_customer_sk"" BETWEEN 997 AND 99999;"
q31.sql,2,39656232,customer|store_returns|store_sales,3,22e8e867,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_item_sk"" FROM ""store_sales"" LEFT JOIN ""customer"" ON ""store_sales"".""ss_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""store_returns"" ON ""customer"".""c_customer_sk"" = ""store_returns"".""sr_customer_sk"" WHERE ""store_sales"".""ss_sales_price"" BETWEEN 0.01 AND 199.56 AND ""customer"".""c_first_sales_date_sk"" BETWEEN 2449032 AND 2452648 AND ""store_returns"".""sr_fee"" BETWEEN 1.47 AND 100.0;"
q32.sql,2,22092652,catalog_sales|customer|promotion,3,d0ab0d43,ok,"SELECT DISTINCT ON(""catalog_sales"".""cs_sold_date_sk"") ""catalog_sales"".""cs_bill_cdemo_sk"" FROM ""catalog_sales"" LEFT JOIN ""promotion"" ON ""catalog_sales"".""cs_promo_sk"" = ""promotion"".""p_promo_sk"" LEFT JOIN ""customer"" ON ""catalog_sales"".""cs_bill_customer_sk"" = ""customer"".""c_customer_sk"" WHERE ""catalog_sales"".""cs_wholesale_cost"" BETWEEN 1.98 AND 100.0 AND ""customer"".""c_last_name"" BETWEEN 'Alfred' AND 'Zuniga' AND ""promotion"".""p_purpose"" BETWEEN 'Unknown' AND 'Unknown';"
q33.sql,3,40106232,customer_demographics|item|store_sales|time_dim,4,9ab5a56c,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_addr_sk"" FROM ""store_sales"" LEFT JOIN ""customer_demographics"" ON ""store_sales"".""ss_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""time_dim"" ON ""store_sales"".""ss_sold_time_sk"" = ""time_dim"".""t_time_sk"" LEFT JOIN ""item"" ON ""store_sales"".""ss_item_sk"" = ""item"".""i_item_sk"" WHERE ""time_dim"".""t_shift"" BETWEEN 'first' AND 'third' AND ""store_sales"".""ss_ext_discount_amt"" BETWEEN 0.0 AND 17588.25 AND ""item"".""i_container"" BETWEEN 'Unknown' AND 'Unknown' AND ""customer_demographics"".""cd_gender"" BETWEEN 'F' AND 'M';"
q34.sql,5,1506260,catalog_page|catalog_returns|catalog_sales|customer|customer_demographics|date_dim,6,7b389144,ok,"SELECT DISTINCT ON(""date_dim"".""d_date_sk"") ""date_dim"".""d_current_year"" FROM ""date_dim"" LEFT JOIN ""catalog_sales"" ON ""date_dim"".""d_date_sk"" = ""catalog_sales"".""cs_sold_date_sk"" LEFT JOIN ""customer_demographics"" ON ""catalog_sales"".""cs_bill_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""customer"" ON ""catalog_sales"".""cs_bill_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""catalog_returns"" ON ""customer"".""c_customer_sk"" = ""catalog_returns"".""cr_refunded_customer_sk"" LEFT JOIN ""catalog_page"" ON ""catalog_sales"".""cs_catalog_page_sk"" = ""catalog_page"".""cp_catalog_page_sk"" WHERE ""catalog_sales"".""cs_warehouse_sk"" BETWEEN 1 AND 5 AND ""customer"".""c_customer_id"" BETWEEN 'AAAAAAAAACILAAAA' AND 'AAAAAAAAPPPPAAAA' AND ""catalog_returns"".""cr_refunded_cash"" BETWEEN 0.0 AND 20097.77 AND ""customer_demographics"".""cd_marital_status"" BETWEEN 'D' AND 'W' AND ""catalog_page"".""cp_type"" BETWEEN 'bi-annual' AND 'quarterly' AND ""date_dim"".""d_dow"" BETWEEN 0 AND 6;"
q35.sql,2,13874800,customer|web_returns|web_sales,3,b7f9472e,ok,"SELECT DISTINCT ON(""customer"".""c_customer_sk"") ""customer"".""c_login"" FROM ""customer"" LEFT JOIN ""web_sales"" ON ""customer"".""c_customer_sk"" = ""web_sales"".""ws_bill_customer_sk"" LEFT JOIN ""web_returns"" ON ""customer"".""c_customer_sk"" = ""web_returns"".""wr_refunded_customer_sk"" WHERE ""customer"".""c_first_name"" BETWEEN 'Albert' AND 'Zulma' AND ""web_sales"".""ws_ship_cdemo_sk"" BETWEEN 18025 AND 1920761 AND ""web_returns"".""wr_refunded_cdemo_sk"" BETWEEN 19117 AND 1920785;"
q36.sql,3,39356712,catalog_returns|item|promotion|store_sales,4,9eb22799,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_ext_wholesale_cost"" FROM ""store_sales"" LEFT JOIN ""item"" ON ""store_sales"".""ss_item_sk"" = ""item"".""i_item_sk"" LEFT JOIN ""catalog_returns"" ON ""item"".""i_item_sk"" = ""catalog_returns"".""cr_item_sk"" LEFT JOIN ""promotion"" ON ""store_sales"".""ss_promo_sk"" = ""promotion"".""p_promo_sk"" WHERE ""catalog_returns"".""cr_store_credit"" BETWEEN 0.0 AND 14796.72 AND ""promotion"".""p_cost"" BETWEEN 1000.0 AND 1000.0 AND ""store_sales"".""ss_ext_tax"" BETWEEN 0.0 AND 1749.87 AND ""item"".""i_brand_id"" BETWEEN 1001001 AND 10016017;"
q37.sql,3,57327652,catalog_sales|item|promotion|store_returns,4,3041403f,ok,"SELECT DISTINCT ON(""item"".""i_item_sk"") ""item"".""i_manufact"" FROM ""item"" LEFT JOIN ""catalog_sales"" ON ""item"".""i_item_sk"" = ""catalog_sales"".""cs_item_sk"" LEFT JOIN ""store_returns"" ON ""item"".""i_item_sk"" = ""store_returns"".""sr_item_sk"" LEFT JOIN ""promotion"" ON ""catalog_sales"".""cs_promo_sk"" = ""promotion"".""p_promo_sk"" WHERE ""item"".""i_units"" BETWEEN 'Box' AND 'Unknown' AND ""store_returns"".""sr_hdemo_sk"" BETWEEN 74 AND 7200 AND ""promotion"".""p_end_date_sk"" BETWEEN 2450144 AND 2450955 AND ""catalog_sales"".""cs_ext_ship_cost"" BETWEEN 0.0 AND 14416.0;"
q38.sql,4,3076980,date_dim|inventory|item|store_returns|web_sales,5,9f27431e,ok,"SELECT DISTINCT ON(""date_dim"".""d_date_sk"") ""date_dim"".""d_weekend"" FROM ""date_dim"" LEFT JOIN ""inventory"" ON ""date_dim"".""d_date_sk"" = ""inventory"".""inv_date_sk"" LEFT JOIN ""store_returns"" ON ""date_dim"".""d_date_sk"" = ""store_returns"".""sr_returned_date_sk"" LEFT JOIN ""item"" ON ""inventory"".""inv_item_sk"" = ""item"".""i_item_sk"" LEFT JOIN ""web_sales"" ON ""item"".""i_item_sk"" = ""web_sales"".""ws_item_sk"" WHERE ""inventory"".""inv_quantity_on_hand"" BETWEEN 9 AND 1000 AND ""web_sales"".""ws_ext_wholesale_cost"" BETWEEN 32.22 AND 10000.0 AND ""date_dim"".""d_first_dom"" BETWEEN 2415751 AND 2488070 AND ""store_returns"".""sr_return_time_sk"" BETWEEN 29119 AND 61199 AND ""item"".""i_brand_id"" BETWEEN 1001001 AND 10016017;"
q39.sql,8,1951080,catalog_returns|customer|customer_address|date_dim|inventory|item|store_returns|web_sales|web_site,9,d7078c0c,ok,"SELECT DISTINCT ON(""item"".""i_item_sk"") ""item"".""i_brand"" FROM ""item"" LEFT JOIN ""catalog_returns"" ON ""item"".""i_item_sk"" = ""catalog_returns"".""cr_item_sk"" LEFT JOIN ""customer"" ON ""catalog_returns"".""cr_refunded_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""inventory"" ON ""item"".""i_item_sk"" = ""inventory"".""inv_item_sk"" LEFT JOIN ""web_sales"" ON ""customer"".""c_customer_sk"" = ""web_sales"".""ws_bill_customer_sk"" LEFT JOIN ""customer_address"" ON ""web_sales"".""ws_bill_addr_sk"" = ""customer_address"".""ca_address_sk"" LEFT JOIN ""store_returns"" ON ""customer"".""c_customer_sk"" = ""store_returns"".""sr_customer_sk"" LEFT JOIN ""web_site"" ON ""web_sales"".""ws_web_site_sk"" = ""web_site"".""web_site_sk"" LEFT JOIN ""date_dim"" ON ""catalog_returns"".""cr_returned_date_sk"" = ""date_dim"".""d_date_sk"" WHERE ""inventory"".""inv_quantity_on_hand"" BETWEEN 9 AND 1000 AND ""date_dim"".""d_year"" BETWEEN 1902 AND 2100 AND ""customer"".""c_birth_month"" BETWEEN 1 AND 12 AND ""customer_address"".""ca_zip"" BETWEEN '04736' AND '99981' AND ""store_returns"".""sr_reversed_charge"" BETWEEN 0.0 AND 10981.28 AND ""catalog_returns"".""cr_return_ship_cost"" BETWEEN 0.0 AND 12448.43 AND ""web_site"".""web_street_number"" BETWEEN '184' AND '973' AND ""item"".""i_color"" BETWEEN 'azure' AND 'yellow' AND ""web_sales"".""ws_quantity"" BETWEEN 2 AND 100;"
q40.sql,1,21478275,catalog_returns|date_dim,2,b31364f6,ok,"SELECT DISTINCT ON(""catalog_returns"".""cr_returned_date_sk"") ""catalog_returns"".""cr_net_loss"" FROM ""catalog_returns"" LEFT JOIN ""date_dim"" ON ""catalog_returns"".""cr_returned_date_sk"" = ""date_dim"".""d_date_sk"" WHERE ""catalog_returns"".""cr_returning_addr_sk"" BETWEEN 479 AND 50000 AND ""date_dim"".""d_day_name"" BETWEEN 'Friday' AND 'Wednesday';"
q41.sql,0,450000,item,1,82c1e041,ok,"SELECT DISTINCT ON(""item"".""i_item_sk"") ""item"".""i_container"" FROM ""item"" WHERE ""item"".""i_container"" BETWEEN 'Unknown' AND 'Unknown';"
q42.sql,2,39356232,catalog_page|catalog_sales|date_dim,3,baa71824,ok,"SELECT DISTINCT ON(""date_dim"".""d_date_sk"") ""date_dim"".""d_current_week"" FROM ""date_dim"" LEFT JOIN ""catalog_sales"" ON ""date_dim"".""d_date_sk"" = ""catalog_sales"".""cs_sold_date_sk"" LEFT JOIN ""catalog_page"" ON ""catalog_sales"".""cs_catalog_page_sk"" = ""catalog_page"".""cp_catalog_page_sk"" WHERE ""catalog_sales"".""cs_sales_price"" BETWEEN 0.02 AND 297.83 AND ""catalog_page"".""cp_start_date_sk"" BETWEEN 2450815 AND 2453005 AND ""date_dim"".""d_same_day_ly"" BETWEEN 2415387 AND 2487705;"
q43.sql,2,38906712,customer|date_dim|web_returns,3,ecaaa359,ok,"SELECT DISTINCT ON(""date_dim"".""d_date_sk"") ""date_dim"".""d_current_year"" FROM ""date_dim"" LEFT JOIN ""web_returns"" ON ""date_dim"".""d_date_sk"" = ""web_returns"".""wr_returned_date_sk"" LEFT JOIN ""customer"" ON ""web_returns"".""wr_refunded_customer_sk"" = ""customer"".""c_customer_sk"" WHERE ""date_dim"".""d_current_quarter"" BETWEEN 'N' AND 'Y' AND ""customer"".""c_first_shipto_date_sk"" BETWEEN 2449062 AND 2452678 AND ""web_returns"".""wr_fee"" BETWEEN 1.56 AND 100.0;"
q44.sql,1,8000,call_center,1,9706d2f1,ok,"SELECT DISTINCT ON(""call_center"".""cc_call_center_sk"") ""call_center"".""cc_open_date_sk"" FROM ""call_center"" WHERE ""call_center"".""cc_country"" BETWEEN 'United States' AND 'United States';"
q45.sql,4,14332356,customer_demographics|item|web_page|web_sales|web_site,5,785e315b,ok,"SELECT DISTINCT ON(""web_sales"".""ws_sold_date_sk"") ""web_sales"".""ws_net_paid"" FROM ""web_sales"" LEFT JOIN ""web_site"" ON ""web_sales"".""ws_web_site_sk"" = ""web_site"".""web_site_sk"" LEFT JOIN ""web_page"" ON ""web_sales"".""ws_web_page_sk"" = ""web_page"".""wp_web_page_sk"" LEFT JOIN ""customer_demographics"" ON ""web_sales"".""ws_bill_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""item"" ON ""web_sales"".""ws_item_sk"" = ""item"".""i_item_sk"" WHERE ""web_site"".""web_mkt_desc"" BETWEEN 'Above possible winners shall add sure, beneficial others' AND 'Young weeks would resign. Lessons might not assess a' AND ""item"".""i_rec_start_date"" BETWEEN '1997-10-27T00:00:00' AND '2001-10-27' AND ""web_sales"".""ws_list_price"" BETWEEN 3.63 AND 300.0 AND ""web_page"".""wp_autogen_flag"" BETWEEN 'N' AND 'Y' AND ""customer_demographics"".""cd_education_status"" BETWEEN '2 yr Degree' AND 'Unknown';"
q46.sql,8,2264260,catalog_page|catalog_returns|catalog_sales|date_dim|store_returns|store_sales|web_page|web_returns|web_sales,9,2bafb96f,ok,"SELECT DISTINCT ON(""date_dim"".""d_date_sk"") ""date_dim"".""d_date_sk"" FROM ""date_dim"" LEFT JOIN ""catalog_returns"" ON ""date_dim"".""d_date_sk"" = ""catalog_returns"".""cr_returned_date_sk"" LEFT JOIN ""web_returns"" ON ""date_dim"".""d_date_sk"" = ""web_returns"".""wr_returned_date_sk"" LEFT JOIN ""store_returns"" ON ""date_dim"".""d_date_sk"" = ""store_returns"".""sr_returned_date_sk"" LEFT JOIN ""web_page"" ON ""web_returns"".""wr_web_page_sk"" = ""web_page"".""wp_web_page_sk"" LEFT JOIN ""web_sales"" ON ""web_page"".""wp_web_page_sk"" = ""web_sales"".""ws_web_page_sk"" LEFT JOIN ""catalog_page"" ON ""catalog_returns"".""cr_catalog_page_sk"" = ""catalog_page"".""cp_catalog_page_sk"" LEFT JOIN ""catalog_sales"" ON ""date_dim"".""d_date_sk"" = ""catalog_sales"".""cs_sold_date_sk"" LEFT JOIN ""store_sales"" ON ""date_dim"".""d_date_sk"" = ""store_sales"".""ss_sold_date_sk"" WHERE ""catalog_sales"".""cs_net_paid_inc_ship_tax"" BETWEEN 25.14 AND 41670.68 AND ""store_sales"".""ss_wholesale_cost"" BETWEEN 1.98 AND 100.0 AND ""web_returns"".""wr_net_loss"" BETWEEN 21.28 AND 11910.44 AND ""catalog_returns"".""cr_fee"" BETWEEN 1.45 AND 100.0 AND ""catalog_page"".""cp_catalog_page_id"" BETWEEN 'AAAAAAAAACIBAAAA' AND 'AAAAAAAAPPPBAAAA' AND ""web_page"".""wp_type"" BETWEEN 'ad' AND 'welcome' AND ""web_sales"".""ws_quantity"" BETWEEN 2 AND 100 AND ""date_dim"".""d_last_dom"" BETWEEN 2415930 AND 2488372 AND ""store_returns"".""sr_return_amt"" BETWEEN 0.02 AND 17202.21;"
q47.sql,3,39356712,catalog_sales|customer|inventory|item,4,04aaadbf,ok,"SELECT DISTINCT ON(""item"".""i_item_sk"") ""item"".""i_product_name"" FROM ""item"" LEFT JOIN ""catalog_sales"" ON ""item"".""i_item_sk"" = ""catalog_sales"".""cs_item_sk"" LEFT JOIN ""customer"" ON ""catalog_sales"".""cs_bill_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""inventory"" ON ""item"".""i_item_sk"" = ""inventory"".""inv_item_sk"" WHERE ""item"".""i_product_name"" BETWEEN 'ableablepripri' AND 'pripripripriought' AND ""customer"".""c_birth_year"" BETWEEN 1924 AND 1992 AND ""inventory"".""inv_quantity_on_hand"" BETWEEN 9 AND 1000 AND ""catalog_sales"".""cs_net_paid_inc_ship_tax"" BETWEEN 25.14 AND 41670.68;"
q48.sql,4,51181512,catalog_returns|customer_address|item|store_sales|web_sales,5,6cac46c4,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_net_paid"" FROM ""store_sales"" LEFT JOIN ""item"" ON ""store_sales"".""ss_item_sk"" = ""item"".""i_item_sk"" LEFT JOIN ""customer_address"" ON ""store_sales"".""ss_addr_sk"" = ""customer_address"".""ca_address_sk"" LEFT JOIN ""web_sales"" ON ""customer_address"".""ca_address_sk"" = ""web_sales"".""ws_bill_addr_sk"" LEFT JOIN ""catalog_returns"" ON ""item"".""i_item_sk"" = ""catalog_returns"".""cr_item_sk"" WHERE ""store_sales"".""ss_net_paid_inc_tax"" BETWEEN 0.0 AND 20669.67 AND ""catalog_returns"".""cr_refunded_cdemo_sk"" BETWEEN 19467 AND 1920765 AND ""customer_address"".""ca_country"" BETWEEN 'United States' AND 'United States' AND ""web_sales"".""ws_ext_tax"" BETWEEN 0.0 AND 2433.41 AND ""item"".""i_brand_id"" BETWEEN 1001001 AND 10016017;"
q49.sql,10,4562096,catalog_returns|catalog_sales|customer|date_dim|item|promotion|store_returns|store_sales|web_page|web_returns|web_sales,11,718243fc,ok,"SELECT DISTINCT ON(""web_returns"".""wr_returned_date_sk"") ""web_returns"".""wr_web_page_sk"" FROM ""web_returns"" LEFT JOIN ""date_dim"" ON ""web_returns"".""wr_returned_date_sk"" = ""date_dim"".""d_date_sk"" LEFT JOIN ""catalog_sales"" ON ""date_dim"".""d_date_sk"" = ""catalog_sales"".""cs_sold_date_sk"" LEFT JOIN ""web_page"" ON ""web_returns"".""wr_web_page_sk"" = ""web_page"".""wp_web_page_sk"" LEFT JOIN ""customer"" ON ""web_returns"".""wr_refunded_customer_sk"" = ""customer"".""c_customer_sk"" LEFT JOIN ""item"" ON ""catalog_sales"".""cs_item_sk"" = ""item"".""i_item_sk"" LEFT JOIN ""promotion"" ON ""catalog_sales"".""cs_promo_sk"" = ""promotion"".""p_promo_sk"" LEFT JOIN ""catalog_returns"" ON ""date_dim"".""d_date_sk"" = ""catalog_returns"".""cr_returned_date_sk"" LEFT JOIN ""store_returns"" ON ""customer"".""c_customer_sk"" = ""store_returns"".""sr_customer_sk"" LEFT JOIN ""store_sales"" ON ""promotion"".""p_promo_sk"" = ""store_sales"".""ss_promo_sk"" LEFT JOIN ""web_sales"" ON ""date_dim"".""d_date_sk"" = ""web_sales"".""ws_sold_date_sk"" WHERE ""store_sales"".""ss_ext_list_price"" BETWEEN 46.0 AND 19984.0 AND ""date_dim"".""d_quarter_name"" BETWEEN '1902Q1' AND '2100Q1' AND ""customer"".""c_first_shipto_date_sk"" BETWEEN 2449062 AND 2452678 AND ""item"".""i_class"" BETWEEN 'accessories' AND 'womens watch' AND ""web_returns"".""wr_return_quantity"" BETWEEN 1 AND 100 AND ""store_returns"".""sr_return_quantity"" BETWEEN 1 AND 100 AND ""promotion"".""p_channel_radio"" BETWEEN 'N' AND 'N' AND ""catalog_returns"".""cr_return_amt_inc_tax"" BETWEEN 0.3 AND 26393.46 AND ""catalog_sales"".""cs_ext_tax"" BETWEEN 0.0 AND 2416.94 AND ""web_sales"".""ws_order_number"" BETWEEN 599 AND 60000 AND ""web_page"".""wp_access_date_sk"" BETWEEN 2452551 AND 2452648;"
q50.sql,4,41494338,date_dim|household_demographics|income_band|promotion|store_sales,5,abf1952c,ok,"SELECT DISTINCT ON(""store_sales"".""ss_sold_date_sk"") ""store_sales"".""ss_promo_sk"" FROM ""store_sales"" LEFT JOIN ""household_demographics"" ON ""store_sales"".""ss_hdemo_sk"" = ""household_demographics"".""hd_demo_sk"" LEFT JOIN ""promotion"" ON ""store_sales"".""ss_promo_sk"" = ""promotion"".""p_promo_sk"" LEFT JOIN ""date_dim"" ON ""store_sales"".""ss_sold_date_sk"" = ""date_dim"".""d_date_sk"" LEFT JOIN ""income_band"" ON ""household_demographics"".""hd_income_band_sk"" = ""income_band"".""ib_income_band_sk"" WHERE ""income_band"".""ib_upper_bound"" BETWEEN 11900 AND 200000 AND ""store_sales"".""ss_list_price"" BETWEEN 2.85 AND 200.0 AND ""household_demographics"".""hd_buy_potential"" BETWEEN '0-500' AND 'Unknown' AND ""date_dim"".""d_week_seq"" BETWEEN 105 AND 10436 AND ""promotion"".""p_purpose"" BETWEEN 'Unknown' AND 'Unknown';"
q51.sql,2,11540356,customer_demographics|web_page|web_sales,3,a6302c37,ok,"SELECT DISTINCT ON(""web_sales"".""ws_sold_date_sk"") ""web_sales"".""ws_wholesale_cost"" FROM ""web_sales"" LEFT JOIN ""customer_demographics"" ON ""web_sales"".""ws_bill_cdemo_sk"" = ""customer_demographics"".""cd_demo_sk"" LEFT JOIN ""web_page"" ON ""web_sales"".""ws_web_page_sk"" = ""web_page"".""wp_web_page_sk"" WHERE ""web_sales"".""ws_net_profit"" BETWEEN -6321.86 AND 18864.56 AND ""web_page"".""wp_rec_end_date"" BETWEEN '1999-09-03T00:00:00' AND '2001-09-02' AND ""customer_demographics"".""cd_purchase_estimate"" BETWEEN 500 AND 10000;"
