query_file,tables_match_exact,jaccard_similarity,W_tables,Wprime_tables,only_in_W,only_in_Wprime,W_n_tables,Wprime_n_tables,W_join_count,gen_status
7c.sql,False,0.455,aka_name|cast_info|info_type|link_type|movie_link|name|person_info|title,aka_name|info_type|movie_info|movie_info_idx|movie_keyword|name|person_info|title,cast_info|link_type|movie_link,movie_info|movie_info_idx|movie_keyword,8,8,7,ok
8a.sql,False,0.556,aka_name|cast_info|company_name|movie_companies|name|role_type|title,aka_name|cast_info|char_name|name|person_info|role_type|title,company_name|movie_companies,char_name|person_info,7,7,6,ok
8b.sql,False,0.273,aka_name|cast_info|company_name|movie_companies|name|role_type|title,aka_name|info_type|movie_info|movie_info_idx|name|person_info|title,cast_info|company_name|movie_companies|role_type,info_type|movie_info|movie_info_idx|person_info,7,7,6,ok
8c.sql,False,0.4,aka_name|cast_info|company_name|movie_companies|name|role_type|title,aka_name|cast_info|char_name|info_type|name|person_info|role_type,company_name|movie_companies|title,char_name|info_type|person_info,7,7,6,ok
8d.sql,False,0.556,aka_name|cast_info|company_name|movie_companies|name|role_type|title,aka_name|cast_info|info_type|name|person_info|role_type|title,company_name|movie_companies,info_type|person_info,7,7,6,ok
9a.sql,False,0.333,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,aka_name|info_type|movie_companies|movie_info|movie_info_idx|name|person_info|title,cast_info|char_name|company_name|role_type,info_type|movie_info|movie_info_idx|person_info,8,8,7,ok
9b.sql,False,0.455,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,aka_name|cast_info|info_type|movie_info_idx|name|person_info|role_type|title,char_name|company_name|movie_companies,info_type|movie_info_idx|person_info,8,8,7,ok
9c.sql,False,0.333,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,aka_name|cast_info|info_type|movie_info|movie_info_idx|name|person_info|title,char_name|company_name|movie_companies|role_type,info_type|movie_info|movie_info_idx|person_info,8,8,7,ok
9d.sql,False,0.455,aka_name|cast_info|char_name|company_name|movie_companies|name|role_type|title,aka_name|aka_title|cast_info|kind_type|name|person_info|role_type|title,char_name|company_name|movie_companies,aka_title|kind_type|person_info,8,8,7,ok
fkindexes.sql,False,0.0,,aka_name,,aka_name,0,1,0,ok
schema.sql,False,0.0,,aka_name,,aka_name,0,1,0,ok
